,gid,latitude,longitude,elevation,offshore,wrf_region,config
27177,41352,23.189178,82.629036,517,0,0,default
53649,113068,25.79618,77.8735,278,0,0,default
67387,595827,18.843597,73.49552,682,0,1,default
46075,72974,24.351523999999998,75.51049,402,0,0,default
12524,19479,22.399498,71.28663,200,0,0,default
22346,34478,22.944595,76.57384499999999,555,0,0,default
1775,2768,21.769989000000002,81.09309,357,0,0,default
9818,15280,22.235557999999997,78.5824,902,0,0,default
53568,112322,25.769585,77.72581,368,0,0,default
62129,573144,18.08715,74.32257,539,0,1,default
76819,626762,19.819115,80.08239,222,0,1,default
2103,3371,21.797417000000003,77.01691,392,0,0,default
73187,615928,19.485313,75.26778,460,0,1,default
24759,38007,23.080536,71.37524,25,0,0,default
64407,583970,18.45179,76.12436,686,0,1,default
83321,644902,20.373894,82.29771,504,0,1,default
97605,680757,21.449959,75.59269,589,0,1,default
24098,36900,23.026176,82.45181,478,0,0,default
98304,681957,21.477448000000003,83.06568,480,0,1,default
3087,4899,21.852257,78.37563,766,0,0,default
92581,669659,21.119682,80.52545,373,0,1,default
19003,29425,22.754058999999998,80.531876,488,0,0,default
75348,622350,19.680115,81.559265,581,0,1,default
73826,617828,19.540993,79.13719,386,0,1,default
55875,501811,15.172409,74.20442,52,0,1,default
62275,573945,18.115226999999997,74.08627,574,0,1,default
37091,56485,23.758132999999997,69.98698,-5,0,0,default
99049,683703,21.532417000000002,78.605515,492,0,1,default
8412,13105,22.153503,80.0002,358,0,0,default
83667,646423,20.42926,73.37737,519,0,1,default
37857,57577,23.785164,80.35465,401,0,0,default
20366,31556,22.835747,77.81442,313,0,0,default
38498,58720,23.83921,70.34142,24,0,0,default
32717,49539,23.48751,83.69239,578,0,0,default
70804,607940,19.234505,72.816154,-1,0,1,default
14859,22852,22.508689999999998,83.36748,487,0,0,default
41381,63474,24.001213,79.43899,355,0,0,default
26634,40573,23.162025,81.506615,512,0,0,default
71917,611545,19.346024,75.85852,436,0,1,default
60301,562904,17.721764,73.37737,73,0,1,default
74008,618594,19.568832,75.59269,491,0,1,default
6598,10260,22.04403,83.51517,310,0,0,default
83269,644850,20.373894,80.76176,350,0,1,default
94254,673386,21.229858,80.28915400000001,349,0,1,default
71285,609110,19.26239,81.559265,566,0,1,default
81715,640943,20.2631,72.84569499999999,23,0,1,default
1869,3127,21.797417000000003,69.80974599999999,69,0,0,default
28528,43414,23.270607000000002,77.8735,479,0,0,default
7659,12091,22.126151999999998,71.93645500000001,15,0,0,default
83133,644714,20.373894,76.74465,405,0,1,default
58225,546765,17.101715,74.76563,684,0,1,default
60780,565980,17.834267,73.11153399999999,-3636,0,1,default
48578,79847,24.593475,81.53615,318,0,0,default
63459,579734,18.311629999999997,75.445,524,0,1,default
99577,684730,21.559883,80.879906,454,0,1,default
25973,39678,23.134872,76.95783,485,0,0,default
30552,46387,23.379105,78.139336,544,0,0,default
75403,622980,19.707924,73.84997,1006,0,1,default
100849,687505,21.642273,78.42829,541,0,1,default
94471,674108,21.257393,73.93858,167,0,1,default
70681,607192,19.206612,76.50835,416,0,1,default
12574,19529,22.399498,72.763504,25,0,0,default
86977,655672,20.70581,76.212975,331,0,1,default
8688,13635,22.180854999999998,73.76778,82,0,0,default
39618,60467,23.893234,78.16887,494,0,0,default
84266,647611,20.45694,81.50019,384,0,1,default
8544,13484,22.180854999999998,69.30761,23,0,0,default
20694,32128,22.862976,72.82258,39,0,0,default
74629,620418,19.624481,77.04002,464,0,1,default
68150,598442,18.927444,74.35211,629,0,1,default
84913,649440,20.512276,81.559265,350,0,1,default
34390,52230,23.595825,75.62865,457,0,0,default
16729,25805,22.617798,83.042564,422,0,0,default
59720,558464,17.552872,75.97668,458,0,1,default
28598,43484,23.270607000000002,79.941124,382,0,0,default
94192,673324,21.229858,78.457825,444,0,1,default
98895,683549,21.532417000000002,74.05673,113,0,1,default
21377,33050,22.89019,78.16887,313,0,0,default
44498,69332,24.216904,77.37136,532,0,0,default
15074,23333,22.535973000000002,75.68772,601,0,0,default
98165,681818,21.477448000000003,78.95997,322,0,1,default
22047,33952,22.917389,82.92441600000001,599,0,0,default
38586,58808,23.83921,72.94073,192,0,0,default
84964,650084,20.539939999999998,73.58414,493,0,1,default
4737,7600,21.961876,70.60726,145,0,0,default
